Date,CalibSigA,CalibN,Beta_BM,Beta_EM,DeltaSprad,PD,LGD
9/25/12,0.222893283,15623200099,0.353762397,1.904942196,-56.22694816,0.621118781,0.404634355
9/26/12,0.220919496,15540024636,0.35129364,1.904942196,-31.02081802,0.623326185,0.402414431
9/27/12,0.219924012,15537130288,0.350724568,1.908647912,-19.81328098,0.624437062,0.401288217
9/28/12,0.21690235,15473097844,0.347463984,1.911735387,-12.55374348,0.62779894,0.397842461
10/1/12,0.213618505,15701604564,0.343269663,1.911735387,-4.565273835,0.631435267,0.394050739
10/2/12,0.213213278,15693811179,0.342749616,1.911735387,-3.572340903,0.631882736,0.393579417
10/3/12,0.214234205,15713429567,0.344058784,1.911735387,-6.070922748,0.630754855,0.394765418
10/4/12,0.221535741,15470637955,0.353427703,1.912311081,-23.83976862,0.622637689,0.403109385
10/5/12,0.221535741,15509362936,0.353399747,1.912159817,-23.61876862,0.622637689,0.403109385
10/8/12,0.220620403,13378742626,0.352248009,1.912159817,-21.44298412,0.62366012,0.402076526
10/9/12,0.218574075,15305626540,0.349663123,1.912159817,-16.54984887,0.625940863,0.399753902
10/10/12,0.214442367,15481032951,0.344401739,1.912159817,-6.548145596,0.630524671,0.395006651
10/11/12,0.218538078,15542422621,0.349711836,1.912675616,-29.71641471,0.625980922,0.399712876
10/12/12,0.216502487,15496578945,0.347016885,1.912075492,-27.02153021,0.628242688,0.397383384
10/15/12,0.215475526,15485029907,0.345707428,1.912075492,-24.53044706,0.629381134,0.396201013
10/16/12,0.217523305,15562316418,0.348315051,1.912075492,-27.61971288,0.627109308,0.398553933
10/17/12,0.218538078,15643777415,0.34960211,1.912075492,-25.21941473,0.625980922,0.399712876
10/18/12,0.217523305,15648144970,0.34916895,1.916762969,-22.77771288,0.627109308,0.398553933
10/19/12,0.215475526,15554869563,0.346522044,1.916581056,-17.82044706,0.629381134,0.396201013
10/22/12,0.215475526,15586010433,0.346522044,1.916581056,-17.82044706,0.629381134,0.396201013
10/23/12,0.213402908,15515578998,0.343862428,1.916581056,-12.76218903,0.631673373,0.393800071
10/24/12,0.213402908,15523338727,0.343862428,1.916581056,-12.76218903,0.631673373,0.393800071
10/25/12,0.212357092,15550000073,0.342513444,1.916572198,-10.19424412,0.632827266,0.392581095
10/26/12,0.21024601,15447587755,0.339949508,1.917513665,-4.978675083,0.635150884,0.390105059
10/31/12,0.216502487,15519841256,0.348003843,1.917513665,-20.31153021,0.628242688,0.397383384
11/1/12,0.209067367,15699704021,0.339347786,1.922783643,-2.048176462,0.636444902,0.388713637
11/2/12,0.211152926,15740390055,0.34208001,1.922881629,-7.224504076,0.634153587,0.391171292
11/5/12,0.213322578,15333487692,0.344889135,1.922881629,-12.56531405,0.63176207,0.393706619
11/6/12,0.213322578,15379557225,0.344889135,1.922881629,-12.56531405,0.63176207,0.393706619
11/7/12,0.211212688,15123558498,0.342157595,1.922881629,-7.372218703,0.63408782,0.391241419
11/8/12,0.211212688,15078255810,0.342244656,1.923370898,-7.372218703,0.63408782,0.391241419
11/9/12,0.206859001,14989176498,0.336973175,1.925730734,3.478420493,0.63886307,0.386089067
11/12/12,0.209180575,13425134177,0.340015871,1.925730734,-2.330227328,0.636320715,0.388847564
11/13/12,0.207029502,15240227675,0.337197242,1.925730734,3.050063632,0.638676668,0.386292519
11/14/12,0.200407888,15112436889,0.328424991,1.925730734,19.89096286,0.645879082,0.378289464
11/15/12,0.201529602,15126668319,0.329829772,1.925197275,17.00844271,0.64466431,0.379659994
11/16/12,0.200407888,15104882559,0.328446582,1.925857338,19.89096286,0.645879082,0.378289464
11/19/12,0.204850871,15213622626,0.334348917,1.925857338,162.5705388,0.641054734,0.383682482
11/20/12,0.201529602,15187296167,0.329942856,1.925857338,171.5694427,0.64466431,0.379659994
11/21/12,0.203750993,15253296729,0.332893815,1.925857338,165.8967252,0.642252197,0.382356238
11/23/12,0.204850871,15282238197,0.333383952,1.920299116,163.1055387,0.641054734,0.383682482
11/26/12,0.200407888,15165423090,0.327498652,1.920299116,174.4519629,0.645879082,0.378289464
11/27/12,0.199278707,15128207913,0.325992611,1.920299116,177.3658928,0.64709973,0.37690365
11/28/12,0.199278707,15120645700,0.325992611,1.920299116,177.3658928,0.64709973,0.37690365
11/29/12,0.200407888,15135122554,0.326918538,1.916897598,174.4519629,0.645879082,0.378289464
11/30/12,0.200407888,15135122554,0.326773912,1.916049581,174.4519629,0.645879082,0.378289464
12/3/12,0.232980646,17230710660,0.373966166,1.916049581,-45.59004688,0.680272617,0.445226087
12/4/12,0.234042688,16782254674,0.375343634,1.916049581,-48.57008227,0.679182189,0.446425953
12/5/12,0.233880519,16761672893,0.375133515,1.916049581,-48.11577411,0.67934883,0.446243071
12/6/12,0.231154797,16689123245,0.372178638,1.919083252,-40.44037375,0.682142332,0.443151227
12/7/12,0.241094819,16808484418,0.385032629,1.919173384,-68.07139942,0.671888306,0.454264089
12/10/12,0.237740886,17016329455,0.380733999,1.919173384,-58.85883593,0.67536873,0.450564152
12/11/12,0.238935601,17069968839,0.382269049,1.919173384,-62.15338008,0.674131346,0.451887863
12/12/12,0.241300448,17176811390,0.38529509,1.919173384,-68.63255591,0.671674246,0.454489305
12/13/12,0.238935601,17138385456,0.384508689,1.930417449,-62.15338008,0.674131346,0.451887863
12/14/12,0.237740886,17093075487,0.382979541,1.930492534,-58.85883593,0.67536873,0.450564152
12/17/12,0.240122073,17200690857,0.386052886,1.930492534,-65.4110557,0.672899882,0.453196141
12/18/12,0.241300448,17280182060,0.387567534,1.930492534,-68.63255591,0.671674246,0.454489305
12/19/12,0.160292265,13538215448,0.265418484,1.930492534,417.455122,0.588128257,0.292193749
12/20/12,0.175997059,13760356201,0.286241053,1.929658788,383.9046048,0.569740365,0.312202288
12/21/12,0.177751369,13757682704,0.289576697,1.936720304,380.2932222,0.567665128,0.314363248
12/24/12,0.184590834,13866928196,0.298383121,1.936720304,366.4745651,0.55953531,0.322650219
12/26/12,0.192766736,13964162619,0.308670501,1.936720304,350.4995729,0.549737424,0.332274436
12/27/12,0.195144103,13974878942,0.307492022,1.911110247,345.9653295,0.546872678,0.33501653
12/28/12,0.191162994,13914768516,0.300708259,1.899049892,353.586524,0.55166599,0.330410414
12/31/12,0.18872839,13916649258,0.297716326,1.899049892,358.3162191,0.554587531,0.327558585
1/2/13,0.194583972,13728936899,0.304873804,1.899049892,347.0291462,0.547548267,0.334372727
1/3/13,0.192960048,13748859209,0.303104585,1.90031962,170.2590135,0.549504743,0.332498344
1/4/13,0.194129434,13431545971,0.301538135,1.881672045,158.9074538,0.548096214,0.333849267
1/7/13,0.186046279,13583203998,0.291699921,1.881672045,174.6004645,0.557797367,0.324385728
1/8/13,0.189434577,13608006108,0.29585421,1.881672045,167.9519154,0.553740873,0.328388548
1/9/13,0.192752362,13644877708,0.299879674,1.881672045,161.5401397,0.549754724,0.33225778
1/10/13,0.19582773,13532269426,0.304284785,1.886081033,155.6837184,0.546047616,0.335800398
1/11/13,0.199863176,13569928228,0.309172318,1.886595423,148.1256707,0.541165745,0.340385694
1/14/13,0.200658821,13579927693,0.31011221,1.886595423,146.6524452,0.540200912,0.341281357
1/15/13,0.205355552,13617888044,0.315610693,1.886595423,138.0695885,0.534490304,0.34651281
1/16/13,0.209172183,13650825360,0.32001604,1.886595423,131.2380689,0.529831069,0.350694609
1/17/13,0.458391918,32979702872,0.625202734,1.885463734,-1627.946575,0.686408388,0.735986024
1/18/13,0.153112469,11933336020,0.22708907,1.88831168,403.1663806,0.437875243,0.240725437
1/22/13,0.151875806,11917456639,0.225684415,1.88831168,323.042501,0.439444794,0.239276997
1/23/13,0.150629664,11907404404,0.224261751,1.88831168,325.5821895,0.441025697,0.237810677
1/24/13,0.148742343,11903959708,0.215068908,1.828588381,328.1608537,0.443418685,0.235576876
1/25/13,0.150629664,11979063593,0.216939003,1.826653237,325.5821895,0.441025697,0.237810677
1/28/13,0.151253933,11996127636,0.21762931,1.826653237,315.453239,0.440233812,0.238546099
1/29/13,0.151875806,12019186761,0.218315214,1.826653237,320.9945009,0.439444794,0.239276997
1/30/13,0.150629664,12009048717,0.216939003,1.826653237,334.3311895,0.441025697,0.237810677
1/31/13,0.153112469,12023172505,0.217523701,1.808772856,369.1923806,0.437875243,0.240725437
2/1/13,0.197034376,13436019887,0.285600812,1.810408023,144.4824179,0.49476947,0.321383485
2/4/13,0.236691757,14518811830,0.344015383,1.810408023,-89.58766417,0.542411431,0.395721596
2/5/13,0.221899909,13884892490,0.3214627,1.810408023,12.53693253,0.518091235,0.365538618
2/6/13,0.220464927,13840350234,0.319939952,1.810408023,9.739176619,0.519860244,0.364044264
2/7/13,0.218102053,14078451623,0.31805787,1.814070033,14.22177374,0.522768373,0.361565409
2/8/13,0.216662946,14060995646,0.316460188,1.813800463,22.73712737,0.524536625,0.360044488
2/11/13,0.218914764,13910260820,0.318882764,1.813800463,18.97952777,0.521768794,0.362420578
2/12/13,0.219635429,13939716238,0.319654079,1.813800463,9.305942053,0.520881834,0.36317664
2/13/13,0.216734186,13925909359,0.316537119,1.813800463,8.780864888,0.524449145,0.360119978
2/14/13,0.298499002,17785373055,0.427684814,1.813676956,-487.5237217,0.602849145,0.507613343
2/15/13,0.183299268,12888588940,0.267980504,1.813617322,152.1473571,0.493767802,0.300623161
2/19/13,0.163159618,12188063568,0.231586359,1.813617322,264.2048868,0.439166777,0.255817146
2/20/13,0.1900687,12990299795,0.275979303,1.813617322,135.1262218,0.488697401,0.309220586
2/21/13,0.187333392,12942958719,0.273504424,1.816975361,139.4282164,0.492116929,0.306170945
2/22/13,0.177432252,12607913513,0.257160758,1.816396216,189.8826935,0.473729619,0.286122375
2/25/13,0.173421447,12513290262,0.252751606,1.816396216,210.3124395,0.478770729,0.281543655
2/26/13,0.175439017,12532501208,0.254977969,1.816396216,211.7483072,0.476236355,0.283855598
2/27/13,0.176770506,12563913543,0.256437924,1.816396216,205.6596397,0.474562164,0.285371711
2/28/13,0.200534242,13254318857,0.292513226,1.814654323,86.85513868,0.504618208,0.329642496
3/1/13,0.205491449,13628726629,0.299713001,1.814709221,44.54008722,0.509191173,0.338448571
3/4/13,0.208416734,13337996909,0.302861243,1.814709221,41.04194323,0.505562576,0.341592509
3/5/13,0.229236265,14058752949,0.332860773,1.814709221,-79.42868682,0.526192584,0.379048516
3/6/13,0.229960816,14102721494,0.333626243,1.814709221,-83.81289687,0.525302922,0.379788565
3/7/13,0.224646097,14351018818,0.327924743,1.81447748,-68.49835166,0.531815188,0.374311263
3/8/13,0.223176752,14375438552,0.325496192,1.809774786,-59.48666517,0.533609988,0.372776844
3/11/13,0.226202186,14238816376,0.328738096,1.809774786,-70.1025254,0.52991175,0.375926721
3/12/13,0.226934725,14219455625,0.329518023,1.809774786,-82.37924223,0.529014748,0.376683823
3/13/13,0.231975948,14288375092,0.334832098,1.809774786,-84.57251172,0.522825554,0.381835827
3/14/13,0.288884524,16553146764,0.410235736,1.813143013,-387.9334008,0.557654508,0.475300701
3/15/13,0.237643452,14178877713,0.33938999,1.815999228,-85.60770412,0.502185867,0.382675219
3/18/13,0.293024392,16697048235,0.416226811,1.815999228,-405.9768624,0.560840211,0.482249756
3/19/13,0.264347453,15304702456,0.378321162,1.815999228,-236.1622222,0.537202579,0.433235629
3/20/13,0.181099352,12347221471,0.252496274,1.815999228,197.295929,0.426199895,0.278295827
3/21/13,0.217780099,13443371441,0.311489854,1.823353128,26.18573052,0.479740873,0.346774881
3/22/13,0.172717134,12145673298,0.240856294,1.823403753,260.9780419,0.417497954,0.264014698
3/25/13,0.205968688,13081289657,0.294155983,1.823403753,109.9551627,0.46807002,0.326132813
3/26/13,0.164169643,11907283119,0.22555423,1.823403753,300.3395609,0.397886882,0.246866875
3/27/13,0.214124209,13299253740,0.306596767,1.823403753,73.5971925,0.478395779,0.341104547
3/28/13,0.218509148,13442779512,0.314603165,1.831570268,53.00979511,0.483715558,0.349118349
4/1/13,0.17684437,12486188242,0.250539289,1.830968513,229.1035362,0.433117353,0.274087907
4/2/13,0.200230198,13260954431,0.290075161,1.830968513,110.694801,0.478792985,0.321150813
4/3/13,0.170796224,12456741962,0.245416122,1.830968513,233.2097229,0.446989206,0.269033938
4/4/13,0.218508895,13551411165,0.317466454,1.819237825,11.04231435,0.510829749,0.358123233
4/5/13,0.258185956,15084991839,0.374767323,1.822913644,-207.1409751,0.553067226,0.430684689
4/8/13,0.273112561,15970109601,0.393575919,1.822913644,-279.858127,0.55732709,0.453404045
4/9/13,0.268456071,15814742888,0.387812485,1.822913644,-262.164675,0.556443981,0.446531036
4/10/13,0.240794318,14411251082,0.348792855,1.822913644,-102.4474129,0.525572954,0.395520473
4/11/13,0.207416648,12783252983,0.29149065,1.836936991,46.59913317,0.43685078,0.318571025
4/12/13,0.225838008,13058645662,0.318331587,1.862788915,-11.13579414,0.43396942,0.34320411
4/15/13,0.251196969,13972434800,0.359038697,1.862788915,-145.6998514,0.472504891,0.391066987
4/16/13,0.26023252,14290912722,0.371612816,1.862788915,-210.6676823,0.478863157,0.405686513
4/17/13,0.206873386,12570224953,0.290391977,1.862788915,50.87720339,0.417944141,0.312081467
4/18/13,0.25479099,13867550060,0.359546052,1.862497619,-148.0561253,0.455663065,0.389974651
4/19/13,0.250981796,13652179676,0.350208255,1.853993953,-118.5723438,0.443141786,0.380442609
4/22/13,0.169797088,11532598096,0.220317928,1.853993953,213.4357553,0.334521786,0.238777865
4/23/13,0.157021592,11280089752,0.196398051,1.853993953,247.3976349,0.30581819,0.214996653
4/24/13,0.146257861,11051488664,0.173804448,1.853993953,284.7067612,0.273395575,0.193746748
4/25/13,0.142212478,11003511190,0.167467885,1.8566443,270.1311984,0.267322851,0.18728256
4/26/13,0.161158595,11304145768,0.202118919,1.856336921,198.6079592,0.307427282,0.220773807
4/29/13,0.14340408,10978393633,0.167742301,1.856336921,247.4447883,0.263901474,0.188046521
4/30/13,0.124116183,10702730694,0.13089248,1.856336921,290.9362126,0.216013612,0.154285642
5/1/13,0.137626145,11101685816,0.160068615,1.856336921,260.7797775,0.260581998,0.180045838
5/2/13,0.145663817,11221210918,0.174146157,1.854599508,228.1080833,0.276560857,0.193688161
5/3/13,0.116794287,10891927695,0.121702514,1.852286316,294.492849,0.212336144,0.144736909
5/6/13,0.144054671,10968689503,0.168634116,1.852286316,225.8950777,0.265520886,0.18922157
5/7/13,0.12846074,11017103467,0.144629493,1.852286316,249.6026716,0.245260676,0.16541094
5/8/13,0.122458885,10918097055,0.132065203,1.852286316,266.5541377,0.226062668,0.154230733
5/9/13,0.148898242,11319396010,0.181685998,1.854775936,205.2980926,0.288793745,0.200555919
5/10/13,0.121244053,10803259790,0.128695846,1.853457345,286.7791984,0.219279537,0.151442291
5/13/13,0.128400267,10909111820,0.142291725,1.853457345,277.7702666,0.237664193,0.163819195
5/14/13,0.149981083,11262932487,0.182308534,1.853457345,227.9189947,0.287033966,0.201555945
5/15/13,0.14991896,11241013103,0.181454016,1.853457345,233.4880921,0.284468009,0.200897725
5/16/13,0.15520402,11265424737,0.187912673,1.842291599,222.3994857,0.288884891,0.208696657
5/17/13,0.182168176,11700420557,0.228346827,1.845786684,150.5354679,0.314677071,0.249885803
5/20/13,0.184353273,11749379098,0.231714784,1.845786684,139.3782475,0.317067914,0.253349212
5/21/13,0.21970478,12452971137,0.286947783,1.845786684,12.55856035,0.357754534,0.31100238
5/22/13,0.141803187,11055248149,0.156235626,1.845786684,255.2065188,0.237119197,0.180210566
5/23/13,0.133427568,10907060857,0.137314324,1.843656545,283.0063114,0.208940522,0.164016592
5/24/13,0.137085382,10950568168,0.144096756,1.841019652,276.5023554,0.217848373,0.170299438
5/28/13,0.146918194,11146358210,0.160393157,1.841019652,255.161387,0.234197704,0.185816501
5/29/13,0.133565187,10954011662,0.135611677,1.841019652,295.1925385,0.204346334,0.163204636
5/30/13,0.13455815,10978187203,0.139103038,1.844845019,283.6413954,0.210411891,0.165678183
5/31/13,0.12473412,10876228619,0.120800149,1.843573498,309.2159463,0.187514855,0.149309558
6/3/13,0.142468278,11298537122,0.154839112,1.843573498,266.1362035,0.231496094,0.179789312
6/4/13,0.140608494,10996028804,0.151033006,1.843573498,272.0723086,0.226335735,0.176395801
6/5/13,0.152449856,11149187385,0.173020739,1.843573498,262.0534582,0.252327571,0.196761547
6/6/13,0.161243397,11257493539,0.187144011,1.843129463,233.9826896,0.264751266,0.210641235
6/7/13,0.172395651,11687555757,0.204169773,1.843393927,183.0281928,0.277125411,0.227682112
6/10/13,0.186395503,11772136240,0.224854621,1.843393927,137.6942333,0.290164121,0.248724952
6/11/13,0.182709559,11739125187,0.221661935,1.843393927,146.2264483,0.293316857,0.244911467
6/12/13,0.192806669,11953550179,0.238103199,1.843393927,111.0393997,0.306948845,0.261450051
6/13/13,0.209054432,12176449797,0.260625407,1.842563612,56.38755693,0.317401817,0.285127416
6/14/13,0.20561595,12110338222,0.256761386,1.841111217,58.10506764,0.318504104,0.281072704
6/17/13,0.205225113,12100969493,0.254450016,1.841111217,58.44089483,0.313082088,0.278994694
6/18/13,0.25130404,13246468956,0.327805112,1.841111217,-120.8080057,0.370693045,0.356000819
6/19/13,0.235937798,12932587263,0.304758878,1.841111217,-57.21450053,0.35532055,0.331217762
6/20/13,0.181325848,11903106138,0.220264003,1.81697506,172.0802682,0.303560863,0.245862514
6/21/13,0.155623407,11522373800,0.177154239,1.820751266,265.7586543,0.260511481,0.20261422
6/24/13,0.165714665,11770792914,0.198260629,1.820751266,237.3884676,0.290046308,0.222444156
6/25/13,0.141748699,11377814917,0.154374944,1.820751266,303.6982415,0.238066167,0.180350665
6/26/13,0.144920572,11415393542,0.161807929,1.820751266,288.8085298,0.25005263,0.186903563
6/27/13,0.124836254,11091346807,0.123387363,1.816915924,326.4165657,0.199597729,0.151878341
6/28/13,0.137408672,11254389078,0.144490067,1.816266213,302.5316547,0.223626671,0.171931521
7/1/13,0.105088126,11106829555,0.090542749,1.816266213,364.1223329,0.158536706,0.121143775
7/2/13,0.113077173,11188870917,0.106631416,1.816266213,348.0584893,0.184294778,0.135080266
7/3/13,0.131420629,11430455377,0.139070363,1.816266213,311.9790866,0.226323675,0.165225274
7/5/13,0.135153318,11284005222,0.140816454,1.795911128,312.1401763,0.224506986,0.169385123
7/8/13,0.111050013,11177864279,0.098438716,1.795911128,361.3656853,0.169049587,0.129874184
7/9/13,0.122289802,11310335031,0.119495695,1.795911128,327.3876988,0.199759477,0.148893861
7/10/13,0.125341676,11227700416,0.124407993,1.795911128,311.6010878,0.205379162,0.153641141
7/11/13,0.118438513,11083114742,0.110214936,1.782206718,317.6215289,0.185836801,0.141631582
7/12/13,0.152511821,11543905382,0.169082028,1.776888998,229.0837901,0.259238543,0.198433466
7/15/13,0.131137194,11205313366,0.130863101,1.776888998,291.0238935,0.211347928,0.161785104
7/16/13,0.130822783,11123359365,0.122521388,1.776888998,288.9793517,0.188341348,0.156575103
7/17/13,0.134341138,11162462085,0.130332707,1.776888998,282.4299413,0.200600703,0.163321158
7/18/13,0.106912024,10903206531,0.08284301,1.77566893,308.805194,0.138039138,0.119324584
7/19/13,0.121527724,11006295093,0.107945689,1.776852874,297.4462598,0.172075862,0.142457722
7/22/13,0.117340688,10970472722,0.101619822,1.776852874,303.0223091,0.165017544,0.13626192
7/23/13,0.094855671,10813570959,0.066325769,1.776852874,329.3412092,0.118114498,0.102543668
7/24/13,0.09671739,10866067468,0.068568175,1.776852874,330.6253258,0.120515617,0.104971901
7/25/13,0.106534301,10945668353,0.085393443,1.776717148,332.0154527,0.145786336,0.120392948
7/26/13,0.114103061,10982759439,0.095977057,1.776836692,323.9826012,0.157296945,0.131071564
7/29/13,0.117827667,11045070220,0.103782481,1.776836692,312.5826514,0.169837762,0.137776859
7/30/13,0.120885988,11076098428,0.107481635,1.776836692,306.2940565,0.172413425,0.141791837
7/31/13,0.111567954,10965978662,0.090933808,1.776836692,318.4347781,0.149421499,0.126685609
8/1/13,0.112820863,11241709360,0.090992457,1.781312757,317.1598992,0.146124097,0.127422557
8/2/13,0.142012517,11465349956,0.137495674,1.783863772,266.5728423,0.198181049,0.171808933
8/5/13,0.124374714,11003193132,0.106144604,1.783863772,299.7876573,0.159367742,0.14303819
8/6/13,0.128356018,11053194065,0.114359445,1.783863772,270.4118044,0.171383118,0.150110209
8/7/13,0.113091729,11111896024,0.091690961,1.783863772,303.1930267,0.147028982,0.127903416
8/8/13,0.112845748,11087282604,0.090330523,1.783835884,288.7170429,0.143978855,0.127020119
8/9/13,0.129489258,11248325476,0.119082068,1.785025881,275.0889812,0.180918386,0.153448485
8/12/13,0.141944011,11227836391,0.13520538,1.785025881,256.6478666,0.192117127,0.170350237
8/13/13,0.149974893,11346523297,0.144863961,1.785025881,238.7322813,0.19683718,0.180803905
8/14/13,0.174758357,11677506617,0.185211381,1.785025881,172.5070802,0.235426354,0.219824823
8/15/13,0.208923757,12322084975,0.241004501,1.783911067,65.65368286,0.285599071,0.275549563
8/16/13,0.201623747,12199942492,0.226290219,1.770921674,95.02856447,0.272104113,0.262601373
8/19/13,0.203061865,12315846261,0.232408529,1.770921674,81.79154606,0.284426527,0.267949746
8/20/13,0.188594625,11968094281,0.206359604,1.770921674,121.3104424,0.256404178,0.242225992
8/21/13,0.182615617,11912483993,0.19778711,1.770921674,135.1251899,0.250563198,0.23335412
8/22/13,0.185865521,11986350445,0.203173356,1.771089492,123.4439613,0.255624271,0.238685385
8/23/13,0.165333574,11613396269,0.169165404,1.770578613,180.1644752,0.222904438,0.205314574
8/26/13,0.169091328,11633605952,0.173886288,1.770578613,172.8380914,0.225173554,0.210373878
8/27/13,0.161256215,11510625792,0.163560559,1.770578613,190.577859,0.219123165,0.199511703
8/28/13,0.146799654,11363736105,0.140187318,1.770578613,219.167557,0.195742778,0.176843652
8/29/13,0.151318255,11389447078,0.145938663,1.766080729,211.0025769,0.200177988,0.183170191
8/30/13,0.17845216,11781527191,0.189433118,1.763483452,146.8504153,0.242255351,0.226081707
9/3/13,0.151664497,11642877709,0.143870339,1.763483452,202.0454465,0.194625847,0.182239705
9/4/13,0.156384922,11437510170,0.151648341,1.763483452,204.0410488,0.202670741,0.189702057
9/5/13,0.147661723,11358601601,0.135479523,1.766545457,224.5220738,0.182647695,0.174740843
9/6/13,0.123546896,11089023677,0.095038025,1.765420671,265.9741658,0.136260431,0.137097351
9/9/13,0.132076308,11363239111,0.108848539,1.765420671,245.1985118,0.152269645,0.150064408
9/10/13,0.18137914,11847690348,0.187503511,1.765420671,134.1591579,0.229111551,0.226052578
9/11/13,0.156208279,11478934222,0.14596221,1.765420671,187.5209429,0.188722136,0.186043739
9/12/13,0.174230342,11739561380,0.177820866,1.765300381,141.6841353,0.223205594,0.21597387
9/13/13,0.163925504,11588423465,0.161380394,1.764051214,165.578795,0.208326582,0.199952371
9/16/13,0.205047433,12249552160,0.228393323,1.764051214,44.9942845,0.270259166,0.266253647
9/17/13,0.248051819,13122235073,0.291914221,1.764051214,-108.64321,0.315330208,0.333253234
9/18/13,0.25821907,13261462599,0.306690403,1.764051214,-150.2295202,0.325493998,0.349222055
9/19/13,0.212546709,11894926796,0.210000307,1.754936558,57.43906131,0.212009795,0.257431413
9/20/13,0.195829286,11611172794,0.181879151,1.766934567,115.4584275,0.184990808,0.230053093
9/23/13,0.21322598,11797651524,0.205456911,1.766934567,83.81406383,0.198660595,0.253946816
9/24/13,0.198089801,11521618038,0.178033733,1.766934567,124.9968402,0.173579369,0.229036715
9/25/13,0.197346823,11501935425,0.178204383,1.766934567,129.1034023,0.175181926,0.228715953
9/26/13,0.195910788,11529582458,0.182938674,1.80658295,130.5958002,0.179085264,0.228330962
9/27/13,0.182784834,11371228833,0.163239124,1.80572287,162.262283,0.165323809,0.209598847
9/30/13,0.190024771,11446427127,0.173628378,1.80572287,147.3987604,0.172199018,0.219675835
10/1/13,0.20427092,11836911390,0.19465394,1.80572287,115.3292556,0.186210247,0.23989895
10/2/13,0.202457188,11773753809,0.189718183,1.80572287,120.6501203,0.180261055,0.2359917
10/3/13,0.220454678,12002478802,0.211936637,1.769817842,74.68333112,0.197054221,0.261568101
10/4/13,0.196938737,11344414154,0.167602166,1.768191137,138.1137327,0.156438166,0.222314495
10/7/13,0.215793293,11840264851,0.200333745,1.768191137,91.73652659,0.184082186,0.252056431
10/8/13,0.207192064,11779738891,0.191969232,1.768191137,107.3884983,0.183567738,0.242320226
10/9/13,0.215718287,11972469324,0.210333673,1.768191137,76.08594117,0.203200699,0.258233621
10/10/13,0.217044283,11784707754,0.201190266,1.726859509,77.07456467,0.192397433,0.256202337
10/11/13,0.200404758,11547006202,0.175218658,1.725462282,109.6356402,0.172228965,0.231167431
10/14/13,0.200301896,9578539387,0.172927669,1.725462282,111.5608092,0.168124506,0.229743415
10/15/13,0.202470382,11571994531,0.175283436,1.725462282,103.9502113,0.168919321,0.232379697
10/16/13,0.207320053,11593937760,0.182105204,1.725462282,89.05533121,0.173506199,0.239202311
10/17/13,0.212644769,11564216829,0.177502526,1.656100961,78.58989175,0.170004791,0.243885518
10/18/13,0.220926557,11687780432,0.191242455,1.657353657,52.21126336,0.182067472,0.257064219
10/21/13,0.238457018,11994228021,0.218350621,1.657353657,-1.65903133,0.204181206,0.284201445
10/22/13,0.246667998,12114338037,0.232558361,1.657353657,-30.21538532,0.217544592,0.298147636
10/23/13,0.228972725,11812609321,0.207725114,1.657353657,20.28794537,0.200178916,0.272183538
10/24/13,0.224278913,11720040994,0.210567633,1.760443726,36.56047665,0.189805887,0.26340979
10/25/13,0.242994004,12058558491,0.242193206,1.758574557,-18.41027176,0.215694122,0.293342304
10/28/13,0.232790197,11923256068,0.22882664,1.758574557,8.776471471,0.209163595,0.27954684
10/29/13,0.240972735,12001460071,0.237457202,1.758574557,-3.116589678,0.210429776,0.289216322
10/30/13,0.233731307,11882569503,0.225415268,1.758574557,22.70088304,0.200984165,0.277794404
10/31/13,0.224498701,11713788251,0.206342398,1.746638266,53.70477854,0.184745243,0.261926156
11/1/13,0.224563595,12024492697,0.210533681,1.74648258,47.72746649,0.192336936,0.264586023
11/4/13,0.219461114,11574722276,0.196419141,1.74648258,70.67047573,0.175367275,0.253168379
11/5/13,0.220288203,11637869449,0.199299315,1.74648258,71.85591111,0.179128581,0.255360481
11/6/13,0.212845098,11566304211,0.191854892,1.74648258,78.88956508,0.178032324,0.246784768
11/7/13,0.219854702,11910191758,0.202530739,1.716018781,58.72455582,0.192395199,0.259346835
11/8/13,0.225683418,12046688429,0.208332549,1.715768926,49.17491755,0.193214927,0.26613321
11/11/13,0.207662993,9626944493,0.179525241,1.715768926,95.19227033,0.17008027,0.238455274
11/12/13,0.238351436,12105375228,0.22667128,1.715768926,17.02486491,0.205564257,0.284566855
11/13/13,0.221294563,11792870399,0.199590381,1.715768926,64.33374962,0.184411427,0.258266639
11/14/13,0.219913012,11749011709,0.199557751,1.724851202,65.78578602,0.184741141,0.256847349
11/15/13,0.211589518,11631575851,0.185308547,1.722466314,87.87712805,0.172947299,0.243713085
11/18/13,0.19826097,11455059536,0.166532142,1.722466314,114.4610139,0.160247266,0.224980154
11/19/13,0.204965609,11592426280,0.179952169,1.722466314,94.62008447,0.17401682,0.23677311
11/20/13,0.225663019,11938996660,0.211331885,1.722466314,66.07289513,0.197406476,0.267531106
11/21/13,0.214532869,11713525023,0.153969978,1.400497659,98.59772228,0.175518295,0.247806557
11/22/13,0.178617295,11238379726,0.105805419,1.400542563,177.4166772,0.125135433,0.192729373
11/25/13,0.202351857,11461085108,0.13294076,1.400542563,137.1712536,0.14883476,0.225633613
11/26/13,0.220138563,11619030559,0.151105395,1.400542563,106.7974017,0.160726136,0.248826854
